chris-strosser,1.6,1.7,1.0,1.0,1.0,2.0,12.0,38.0,0.0,0.0,0.0,0.0
chris-watson,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
chris-widgren,1.7,1.0,3.1,1.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0
chris-willis,3.7,1.0,4.2,3.3,2.0,5.0,2.0,3.0,0.0,3.0,3.0,0.0
chris-wragg,2.5,1.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0
chris789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
chrisjbarton,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
christa-debole,1.9,2.7,1.0,1.0,2.2,2.0,10.0,100.0,1.0,0.0,0.0,0.0
christiaan-perez,2.2,2.4,3.9,1.0,3.2,2.0,8.0,73.0,0.0,0.0,0.0,0.0
christian-a-hartleben,2.2,3.0,1.0,4.0,1.0,2.0,14.0,130.0,0.0,2.0,2.0,0.0
christian-avard,2.2,2.2,1.0,4.0,1.3,2.0,12.0,60.0,0.0,2.0,2.0,0.0
christian-bertolaccini,1.6,2.0,1.0,1.0,1.0,2.0,5.0,49.0,0.0,0.0,0.0,0.0
christian-hartleben,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
christian-kuech,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
christian-rosnes,1.8,1.0,1.0,3.0,1.0,2.0,4.0,12.0,0.0,1.0,1.0,0.0
christianides-d,1.0,1.2,1.0,1.0,1.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0
christie-zwahlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
christina-baker,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
christina-brooks,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0
christina-cabrera,1.9,1.9,1.0,3.0,1.0,2.0,4.0,47.0,0.0,1.0,1.0,0.0
christina-gunther,2.6,3.3,4.0,2.8,2.9,2.0,19.0,188.0,0.0,5.0,2.0,0.0
christina-jacobs,1.3,1.0,1.0,3.0,1.2,1.0,3.0,9.0,0.0,1.0,1.0,0.0
christina-lee,3.5,2.2,2.9,4.1,3.0,4.0,7.0,52.0,0.0,7.0,7.0,0.0
christina-lesix,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
christina-romeo,1.5,1.0,1.0,1.0,1.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0
christina-schroedle,2.4,2.7,1.0,5.0,1.0,2.0,10.0,99.0,0.0,2.0,1.0,0.0
christina-wootton,2.8,3.0,1.0,4.0,1.0,3.0,14.0,140.0,0.0,1.0,1.0,0.0
christina-yoon,2.1,1.5,2.0,1.0,1.0,3.0,4.0,30.0,0.0,0.0,0.0,0.0
christine-ahlstrom,3.3,3.2,1.0,4.3,1.0,4.0,18.0,170.0,0.0,8.0,4.0,0.0
christine-cassisa,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
christine-duvauchelle,3.0,1.0,1.0,4.0,1.0,4.0,5.0,15.0,0.0,1.0,1.0,0.0
christine-giannini,2.2,1.7,1.0,4.0,1.8,2.0,8.0,36.0,0.0,1.0,1.0,0.0
christine-good,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
christine-huang,1.0,1.0,1.0,1.0,1.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0
christine-jubert,2.1,2.0,1.0,4.0,1.0,2.0,9.0,48.0,0.0,1.0,1.0,0.0
christine-lipuma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
christine-rogel,1.3,1.0,3.7,1.0,2.2,1.0,2.0,12.0,0.0,0.0,0.0,0.0
christine-selzler,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
christine-tracy,2.2,1.7,1.0,4.0,2.1,2.0,5.0,37.0,0.0,1.0,1.0,0.0
christine-van-koughnet,2.6,1.7,1.0,1.0,1.0,4.0,8.0,38.0,0.0,0.0,0.0,0.0
christine-walden,1.3,3.3,1.0,1.0,1.0,1.0,19.0,188.0,0.0,0.0,0.0,0.0
christoph-wienands,3.1,2.2,2.9,4.4,3.3,3.0,14.0,60.0,4.0,5.0,4.0,0.0
christophe-claude,1.5,2.2,3.1,1.0,2.7,1.0,10.0,62.0,0.0,0.0,0.0,0.0
christopher-a-hesh,0,0,0,0,0,0,0,0,0,0,0,0
christopher-bellavita,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
christopher-caruso,1.1,1.7,1.0,1.0,1.1,1.0,5.0,38.0,0.0,0.0,0.0,0.0
christopher-chan,1.7,2.4,1.0,1.0,1.0,2.0,16.0,75.0,0.0,0.0,0.0,0.0
christopher-chittleborough,2.6,3.0,1.0,3.3,1.0,3.0,18.0,132.0,0.0,3.0,3.0,0.0
christopher-gauthier,2.6,1.8,1.0,1.0,1.0,4.0,5.0,40.0,0.0,0.0,0.0,0.0
christopher-glidden,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
christopher-harris,1.7,2.4,1.0,1.0,1.0,2.0,8.0,78.0,0.0,0.0,0.0,0.0
christopher-holley,1.2,1.0,1.0,1.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
christopher-jones,1.3,1.0,3.3,1.0,2.4,1.0,1.0,5.0,0.0,0.0,0.0,0.0
christopher-jordan-smith,2.1,4.4,3.4,2.7,2.7,1.0,53.0,525.0,0.0,3.0,2.0,0.0
christopher-loftus,1.4,1.9,1.0,3.0,1.0,1.0,15.0,45.0,0.0,1.0,1.0,0.0
christopher-michael-ward,1.3,1.0,2.5,1.0,2.2,1.0,1.0,3.0,0.0,0.0,0.0,0.0
christopher-mims,4.1,1.5,4.5,4.3,3.6,5.0,4.0,29.0,0.0,3.0,3.0,0.0
christopher-rincon,1.0,1.0,1.0,1.0,1.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0
christopher-rowse,1.2,2.6,1.0,1.0,1.0,1.0,5.0,87.0,0.0,0.0,0.0,0.0
christopher-siple,3.3,3.9,4.1,3.9,2.9,3.0,57.0,341.0,7.0,17.0,7.0,4.0
christopher-smith101,1.7,1.8,1.0,1.0,1.5,2.0,4.0,40.0,0.0,0.0,0.0,0.0
christopher-uchida,1.7,2.5,1.0,1.0,1.0,2.0,8.0,80.0,0.0,0.0,0.0,0.0
christopher-v-taylor,1.1,1.7,1.0,1.0,1.0,1.0,6.0,36.0,0.0,0.0,0.0,0.0
christpher-vaughan,1.6,1.9,1.0,4.0,1.0,1.0,9.0,45.0,0.0,3.0,3.0,0.0
christy-meyer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
chuck-dunn,1.4,1.0,1.0,4.0,1.0,1.0,7.0,14.0,0.0,2.0,1.0,0.0
chuck-garber,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0
chuck-metalitz,1.1,1.0,1.0,2.0,1.0,1.0,3.0,12.0,0.0,1.0,1.0,0.0
chuck-peters,2.1,1.0,3.6,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
chuck-schroeder,1.5,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
chuklai-mikhail,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
chuong-nguyen,1.5,1.0,1.0,1.0,1.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0
chya-riddick,1.1,1.0,2.7,1.0,1.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0
ciano-countri,1.1,1.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ciara-rashadia-grant,2.3,2.5,3.0,3.6,1.6,2.0,5.0,80.0,0.0,3.0,2.0,0.0
cindy-bryant,1.6,1.9,1.0,3.8,1.0,1.0,5.0,47.0,0.0,9.0,6.0,1.0
cindy-smith--2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
cindyvo,1.1,1.0,1.0,1.0,1.6,1.0,3.0,7.0,0.0,0.0,0.0,0.0
cismohit,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
cisnehasahu,1.5,1.0,1.0,1.0,1.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0
cisnidhi,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
cisricha-johns,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
citizensforaction,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cj-livingston,2.3,2.1,3.3,4.0,1.7,2.0,18.0,54.0,1.0,2.0,2.0,0.0
claire-duncan,1.2,1.0,1.0,1.0,2.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
claire-l-jamesiz,2.3,2.6,1.0,4.5,1.0,2.0,9.0,90.0,0.0,4.0,1.0,0.0
clara-altman,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
clara-eva,1.0,1.0,1.0,1.0,1.1,1.0,4.0,12.0,0.0,0.0,0.0,0.0
clara-jayne,1.2,2.0,1.0,1.5,1.0,1.0,5.0,52.0,0.0,2.0,2.0,0.0
clarence-coleman,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
clarissa-leon,1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0
clark-davis,0,0,0,0,0,0,0,0,0,0,0,0
clark-heintz,1.1,1.0,1.0,1.0,1.7,1.0,1.0,3.0,0.0,0.0,0.0,0.0
clark-w-hampton,1.0,1.0,1.0,1.0,1.0,1.0,3.0,17.0,0.0,1.0,1.0,0.0
clark-ziegler,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
claude-bolduc,1.0,1.0,1.0,1.0,1.3,1.0,2.0,10.0,0.0,0.0,0.0,0.0
claude-florin,3.5,1.3,3.1,1.0,3.5,5.0,5.0,25.0,0.0,0.0,0.0,0.0
claudia-kanne,1.1,1.0,1.0,1.0,1.6,1.0,2.0,3.0,0.0,0.0,0.0,0.0
claudia-silvy,1.0,1.0,1.0,1.0,1.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0
clay-babcock,1.1,1.5,1.0,1.0,1.0,1.0,6.0,31.0,0.0,0.0,0.0,3.0
clay-borkholm,1.4,1.0,2.9,1.0,3.1,1.0,1.0,3.0,0.0,0.0,0.0,0.0
clayton-powers,1.8,1.0,3.6,4.0,2.6,1.0,2.0,10.0,0.0,1.0,1.0,0.0
cleveland-williams,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0
cliff-glickman,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
clifton-musgrove,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
clint-hardesty,1.8,2.2,1.0,5.0,1.0,1.0,10.0,60.0,0.0,2.0,2.0,3.0
clive-anthony-bryan,1.2,1.0,1.0,1.0,2.2,1.0,1.0,2.0,0.0,0.0,0.0,0.0
cm-dugan,2.1,1.8,1.0,3.5,1.7,2.0,7.0,39.0,0.0,2.0,2.0,0.0
cody-lyon,1.0,1.2,1.0,1.0,1.0,1.0,5.0,23.0,0.0,0.0,0.0,0.0
cody-shotwell,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0
colby-holland,1.4,1.0,3.4,1.0,2.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0
cole--2,1.0,1.0,1.0,1.0,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0
cole-stewart,1.6,1.0,1.0,2.0,1.0,2.0,3.0,15.0,0.0,1.0,1.0,0.0
cole-vandermause,2.0,2.4,1.0,3.0,1.0,2.0,8.0,71.0,0.0,2.0,2.0,0.0
colette-marie-mclaughlin,2.6,2.2,4.7,4.5,2.2,2.0,6.0,63.0,0.0,2.0,1.0,0.0
colin-donoghue,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
colin-dreizin,1.7,2.2,1.0,4.5,1.0,1.0,9.0,61.0,0.0,2.0,2.0,0.0
colin-ledsome,1.6,1.0,1.0,5.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0
colin-maclay,2.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0
colin-smiley,2.4,1.9,1.0,2.7,1.0,3.0,14.0,43.0,0.0,4.0,4.0,0.0
colleen-brennan,2.1,2.8,1.0,3.0,1.0,2.0,11.0,108.0,0.0,1.0,1.0,0.0
colleen-e-bushey,1.8,2.3,1.0,1.0,1.5,2.0,8.0,69.0,0.0,0.0,0.0,0.0
colleen-eddy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
colleen-hagen,1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,0.0,1.0,1.0,0.0
colleen-preston,1.0,1.0,1.0,1.0,1.0,1.0,3.0,17.0,0.0,0.0,0.0,4.0
collin-bruce-wyke,1.7,3.8,1.0,2.9,1.0,1.0,29.0,287.0,0.0,7.0,5.0,0.0
comer-neal,1.6,1.8,3.0,3.3,1.3,1.0,7.0,40.0,0.0,8.0,6.0,0.0
compliance-trainings,1.3,1.0,1.0,1.0,2.9,1.0,2.0,5.0,0.0,0.0,0.0,0.0
compliancehelp-consulting,1.2,1.0,1.0,1.0,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
congcongyan,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0
connie-deady,3.0,2.5,1.0,2.7,1.0,4.0,14.0,80.0,0.0,10.0,8.0,0.0
connie-haas-zuber,1.6,1.0,1.0,5.0,1.0,1.0,3.0,17.0,0.0,1.0,1.0,0.0
connie-wang,1.4,1.0,1.0,4.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0
connor-o-rourke,1.7,1.0,1.0,5.0,1.9,1.0,6.0,18.0,0.0,1.0,1.0,0.0
conor-sullivan,1.9,1.0,1.0,4.0,1.0,2.0,2.0,10.0,0.0,2.0,2.0,0.0
constance-roberts,1.5,1.0,1.0,4.5,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0
cooki-inglove,1.1,1.0,1.0,1.0,1.4,1.0,1.0,5.0,0.0,0.0,0.0,0.0
cool4ever,1.0,1.0,1.0,1.0,1.2,1.0,3.0,4.0,0.0,0.0,0.0,0.0
coolman,1.0,1.0,1.0,1.0,1.2,1.0,3.0,9.0,0.0,0.0,0.0,0.0
corbin-halliwill,1.7,2.2,1.0,1.0,1.0,2.0,5.0,58.0,0.0,0.0,0.0,0.0
corey-baum,1.8,2.6,1.0,1.0,1.5,2.0,10.0,92.0,0.0,0.0,0.0,0.0
corey-stephens,1.7,3.6,1.0,3.0,1.0,1.0,25.0,249.0,0.0,2.0,1.0,0.0
cornelius,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
corrigann,0,0,0,0,0,0,0,0,0,0,0,0
cortney-peters,1.7,3.3,1.0,3.5,1.0,1.0,19.0,190.0,0.0,2.0,2.0,0.0
cory-iversen,2.2,1.0,1.0,5.0,1.8,2.0,1.0,3.0,0.0,1.0,1.0,0.0
cory-thomas,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0
courtney-atkinson,1.2,2.1,1.0,1.0,1.5,1.0,3.0,54.0,0.0,0.0,0.0,0.0
courtney-laubacher,1.4,1.9,1.0,3.0,1.0,1.0,3.0,44.0,0.0,1.0,1.0,0.0
courtney-maglaras,1.7,1.0,2.6,1.0,1.7,2.0,3.0,15.0,0.0,0.0,0.0,0.0
courtney-muncey,1.5,1.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0
craig-ellerbrock,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
craig-guyton,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
craig-henry,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0
craig-hyde,1.3,1.0,1.0,3.0,1.0,1.0,3.0,18.0,0.0,2.0,2.0,0.0
craig-keith,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
craig-l-hunter,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0
craig-p-snapp,1.5,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
craig-schroeder,1.5,1.6,1.0,4.0,1.0,1.0,4.0,35.0,0.0,1.0,1.0,0.0
craig-silverman,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
craig-stoltz,2.6,1.8,1.0,4.4,1.0,3.0,4.0,42.0,0.0,2.0,2.0,0.0
craig-yoshioka,1.6,2.2,1.0,3.7,1.0,1.0,9.0,58.0,0.0,7.0,5.0,10.0
craigerino-tandini,1.3,1.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
cristen-drummond,2.6,1.0,1.0,5.0,1.0,3.0,4.0,18.0,0.0,1.0,1.0,0.0
cristi-hegranes,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0
cristian-king,2.3,2.4,1.0,5.0,1.0,2.0,8.0,78.0,0.0,1.0,1.0,0.0
cristina,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
crystal-barnes,1.5,1.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
crystal-huntington,1.0,1.0,1.0,1.0,1.2,1.0,2.0,6.0,0.0,0.0,0.0,0.0
crystal-nguyen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0
crystalhues,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
crystelle-rife,1.2,2.0,1.0,1.0,1.2,1.0,5.0,50.0,0.0,0.0,0.0,0.0
cuneyt-pala,1.8,1.0,1.0,3.0,1.0,2.0,4.0,10.0,0.0,1.0,1.0,0.0
curis-l-carroll,1.2,1.1,1.0,1.0,2.1,1.0,4.0,20.0,0.0,0.0,0.0,0.0
curt-barnes,1.7,1.0,1.0,1.0,2.1,2.0,3.0,9.0,0.0,0.0,0.0,0.0
curtis-allain,1.9,3.8,1.0,4.3,1.2,1.0,16.0,287.0,0.0,4.0,2.0,0.0
curtis-ballard-sr,1.5,1.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
curtis-l-walker,1.6,1.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
curtis-overbo,1.3,1.0,1.0,3.0,1.0,1.0,3.0,17.0,0.0,1.0,1.0,1.0
curtis-robinson,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
curtis-tucker,1.8,1.6,2.8,1.0,1.7,2.0,13.0,35.0,0.0,0.0,0.0,0.0
cwmalls,1.0,1.0,1.0,1.0,1.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
cyberianbrain,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
cybra-corp,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
cynterria-henderson,1.5,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
cynthia,1.2,2.3,1.0,1.0,1.0,1.0,14.0,64.0,0.0,0.0,0.0,0.0
cynthia-allen,2.4,2.4,4.9,3.4,1.6,2.0,13.0,71.0,1.0,5.0,4.0,0.0
cynthia-gilbert,0,0,0,0,0,0,0,0,0,0,0,0
cynthia-gomez,2.5,1.0,1.0,1.0,1.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0
cynthia-holladay,1.5,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
cynthia-lieberman,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cynthia-motley,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cynthis-mason,1.1,1.0,1.0,1.0,1.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0
cyrus-technoedge,1.2,1.0,1.0,1.0,2.3,1.0,3.0,8.0,0.0,0.0,0.0,0.0
cythia-cates,1.1,1.0,1.0,1.0,1.4,1.0,1.0,5.0,0.0,0.0,0.0,0.0
d-anson,2.7,1.7,3.4,1.0,1.0,4.0,5.0,36.0,0.0,0.0,0.0,0.0
d-b-epstein,1.6,1.6,1.0,1.0,1.0,2.0,11.0,33.0,0.0,0.0,0.0,0.0
d-c-gal,1.0,1.3,1.0,1.0,1.0,1.0,4.0,24.0,0.0,0.0,0.0,0.0
d-dean,1.1,1.2,1.0,1.0,1.3,1.0,5.0,22.0,0.0,1.0,1.0,0.0
d-miller,1.0,1.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,1.0
d-n-russler,1.5,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
d-piehl,1.5,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
daile-teramo,0,0,0,0,0,0,0,0,0,0,0,0
daily-protein,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
daizchane-baker,1.4,3.6,1.0,1.0,1.0,1.0,14.0,246.0,0.0,0.0,0.0,0.0
dakota,1.1,1.5,1.0,1.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,0.0
dale-bent,1.0,1.3,1.0,1.0,1.0,1.0,4.0,24.0,0.0,0.0,0.0,0.0
dale-e-moore,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0
dale-fairburn,1.1,1.0,1.0,1.0,1.7,1.0,1.0,5.0,0.0,0.0,0.0,0.0
dale-may,1.4,1.0,3.2,1.0,2.6,1.0,2.0,10.0,0.0,0.0,0.0,0.0
dale-penn,0,0,0,0,0,0,0,0,0,0,0,0
dale-wilhelm,2.5,1.0,1.0,1.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
daljit-nijj,1.0,1.0,1.0,1.0,1.3,1.0,1.0,3.0,0.0,0.0,0.0,0.0
dallin-bastian,1.7,1.0,2.8,1.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
dallis-vargas,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0
dame-d-hauteville,2.0,1.0,1.0,1.0,1.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0
damian-lewis,1.6,1.1,2.8,3.0,2.4,1.0,4.0,21.0,0.0,1.0,1.0,2.0
damian-mann,1.5,1.9,1.0,3.1,1.0,1.0,8.0,46.0,0.0,5.0,4.0,0.0
damien-jones,4.3,4.3,2.9,4.0,2.6,5.0,54.0,513.0,0.0,6.0,6.0,3.0
damon-anderson,1.1,1.0,2.1,1.0,1.3,1.0,2.0,8.0,0.0,0.0,0.0,0.0
dan-berry,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0
dan-bloom,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
dan-bolling,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
dan-buczaczer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
dan-clore,1.0,1.0,1.0,1.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0
dan-feidt,1.4,1.0,1.0,4.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0
dan-fejes,2.6,4.3,1.0,4.8,1.0,2.0,114.0,485.0,0.0,3.0,3.0,1.0
dan-gillmor,4.1,1.7,5.0,4.3,3.0,5.0,5.0,38.0,0.0,6.0,5.0,0.0
dan-harder,2.6,1.0,1.0,1.0,1.5,4.0,1.0,17.0,0.0,0.0,0.0,0.0
dan-hillis,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
dan-hoadley,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
dan-hoagland,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
dan-kennedy,4.7,5.0,5.0,3.9,4.2,5.0,208.0,1.0,495.0,0.0,126.0,36.0
dan-kooper,1.1,1.0,1.0,1.3,1.3,1.0,3.0,0.0,0.0,3.0,2.0,0.0
dan-lyke,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dan-maceda,1.7,1.8,2.7,3.0,2.3,1.0,8.0,41.0,0.0,2.0,2.0,1.0
dan-mason,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0
dan-miller,1.6,1.0,1.0,5.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,5.0
dan-muller,1.6,1.0,2.8,1.0,1.2,2.0,2.0,6.0,0.0,0.0,0.0,0.0
dan-oshinsky,3.0,1.6,1.0,4.0,1.0,4.0,5.0,32.0,0.0,4.0,2.0,0.0
dan-robinson,2.5,1.0,1.0,1.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
dan-squillace,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0
dan-walker-smith,1.2,1.0,3.9,1.0,1.6,1.0,3.0,15.0,0.0,0.0,0.0,0.0
dan-webster,2.6,1.5,1.0,1.0,1.0,4.0,3.0,30.0,0.0,0.0,0.0,0.0
dan-wisniewski,2.1,2.8,1.0,3.0,1.0,2.0,26.0,111.0,0.0,2.0,2.0,1.0
dana-a,1.8,3.4,1.0,3.7,1.0,1.0,28.0,204.0,0.0,6.0,2.0,0.0
dana-e,1.1,1.6,1.0,1.0,1.0,1.0,2.0,34.0,0.0,0.0,0.0,0.0
dana-goodrich,2.9,1.0,3.6,1.0,2.8,4.0,2.0,12.0,0.0,0.0,0.0,0.0
dana-hummel,2.2,3.1,1.0,2.5,2.0,2.0,16.0,157.0,0.0,2.0,2.0,0.0
dana-kobilinsky,3.0,3.1,1.0,4.2,2.3,3.0,17.0,151.0,0.0,6.0,2.0,0.0
dana-satisky,2.3,2.7,1.0,4.0,1.8,2.0,10.0,99.0,0.0,1.0,1.0,0.0
dania-reed,1.9,3.4,1.0,1.0,1.0,2.0,22.0,211.0,0.0,0.0,0.0,0.0
danice-calderon,2.5,1.0,1.0,1.0,1.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0
daniel-baldwin,2.5,2.8,3.3,3.8,2.4,2.0,12.0,106.0,0.0,4.0,1.0,0.0
